"ff" "t" "td" "hu" "dd" "precip_log" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome_log" "msl_arome" "rain" "rain_class" "rain_log" "month2" "month3" "month4" "month5" "month6" "month7" "month8" "month9" "month10" "month11" "month12"
"106" 0.0834533476788268 0.884280910635036 1.4110600136429 1.37720520942958 0.46288073719611 -0.612447306899028 0.272915449171313 0.374232741940763 0.831288535272545 0.778800823180038 0.803561098972482 1.38899237265242 1.57960152855162 0.919868900789931 -0.064214772020865 3.6 "high_rain" 1.52605630349505 0 0 0 0 0 0 0 0 1 0 0
"107" -0.915431364021317 -0.0992242014139191 -0.966455978970004 -1.95539404222359 -0.169797743233441 -0.820398516270391 -1.365207162487 -0.320739235013239 -0.506501424940335 0.371102625625432 -0.528013304346285 -0.865230831329421 -0.681848775506375 -0.719335392712741 -0.962101500874584 1.2 "low_rain" 0.78845736036427 0 0 1 0 0 0 0 0 0 0 0
"109" -0.678998101985869 1.42866856328091 1.28369147124545 -0.590652690604175 -0.317584532353378 -0.284324643113219 -0.398856020819835 0.029574064196479 0.139447193960425 0.862349751833934 1.45941926235978 1.0744512686754 -1.35612284458428 -1.04780052433693 0.738715170897627 19 "high_rain" 2.99573227355399 0 0 0 1 0 0 0 0 0 0 0
"110" -0.275516754481304 0.926591268527689 0.786330420663486 -0.536671551201745 0.569675570209794 -0.820398516270391 0.0220985410555134 0.580837992400839 0.992646307287427 0.34554965189388 0.844033819710334 0.782505244407616 -0.373064253766094 -0.787745355580031 -0.404400272097189 0.8 "low_rain" 0.587786664902119 0 0 0 0 0 1 0 0 0 0 0
"111" -0.979318092633333 0.898356268738876 0.947416824178038 -0.0542764599964694 0.281113773935455 -0.612447306899028 -0.978520980857305 0.97160782976777 -0.0798748927571263 -0.798855781800622 0.921791710001311 1.02885943830233 0.0815676141150444 -1.04100973508118 0.547267497749385 0.2 "low_rain" 0.182321556793955 0 0 0 1 0 0 0 0 0 0 0
"113" 0.317530132019569 -0.871514658325916 -1.26422175516357 -1.00287230058631 0.568057466679283 -0.284324643113219 0.45978663176353 0.600808835765261 0.807735655382546 0.441196860960033 -0.749608353527215 -1.39050150774856 -1.76342946924439 -0.48105483538893 -0.828023187994413 9.4 "high_rain" 2.34180580614733 0 1 0 0 0 0 0 0 0 0 0
"115" -0.954967823121377 -1.37595189336006 -1.19362215856166 0.69213547664975 0.720159198547257 -0.820398516270391 -0.805241645536338 0.792850286563091 0.401706621969761 -0.0710686745527901 -1.56059456072182 -1.38893555343926 0.829104472834263 -1.03546536120742 1.91449880479055 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"116" 0.513117780680121 0.452833257144813 0.818240353570827 0.948300519995789 -0.105073602013026 2.1814652066021 1.08048546731741 -0.209415977903237 0.354531389189479 1.37946644941151 0.563630312733939 0.867497385060149 0.724104274190093 1.62356245753071 -1.40355421235765 5.8 "high_rain" 1.91692261218206 0 0 0 0 0 0 0 0 1 0 0
"118" -0.0935443102790516 0.198971109789285 0.25326278793331 0.108648433472657 0.945075589288197 -0.820398516270391 -0.790189487834406 0.844514888073447 0.344625947576284 -0.361059416624605 0.123747088315536 0.364161498631744 0.648030372496104 0.665959571369701 0.210387412340021 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"119" 0.00595141460851647 -1.19381507382637 -1.74513065903423 -1.62856278002347 -0.919519045703232 -0.820398516270391 -0.131088716596985 -1.33896387765044 -0.972814555429986 -1.25484137583561 -1.23286486163582 -1.56210998020838 -0.886673957071055 -1.04780052433693 0.741557827511203 3.8 "high_rain" 1.56861591791385 1 0 0 0 0 0 0 0 0 0 0
"120" 0.960063050109256 -1.16448438747851 -1.04754155919029 0.468849854576087 -2.03061680332035 -0.820398516270391 0.431140421979694 -1.99910459007351 -1.87784418438563 -1.2462041438678 -1.08238211334455 -0.950099967055621 0.60114627304202 -1.00601343353026 0.887851591947315 0.2 "low_rain" 0.182321556793955 0 1 0 0 0 0 0 0 0 0 0
"122" -0.11868007235591 -0.939362941400548 -1.43136471818181 -1.38810134086723 1.14625979491499 -0.820398516270391 -0.127755746971125 1.66922852746881 0.0300023723855615 -1.34042323146421 -0.932214297531649 -1.2980096043419 -0.931386449026109 0.527484611848376 0.655140677586122 0.4 "low_rain" 0.336472236621213 0 0 1 0 0 0 0 0 0 0 0
"123" -1.0811702952156 -1.3333044011415 -1.1946165190771 0.583682460213978 -0.0581485996282257 -0.820398516270391 -1.22442166586167 0.144121298251954 0.0443280224429847 0.26643001915531 -1.58395636473845 -1.26414016159081 1.41452806894332 -0.856184728495026 1.92955302423693 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 1
"126" 0.183210903421358 -1.38008178885143 -1.77243037500576 -1.13242703515212 -0.749618174999644 -0.820398516270391 0.602408596933065 -0.627697861056237 -1.25968906258878 1.40996374834911 -1.3371918422337 -1.39348501219323 -0.0370450696258833 0.0680308667387972 -1.42485955424773 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"127" -0.644436429130189 1.7086586208889 1.23017679622841 -1.27228725996749 -0.192451192660586 -0.612447306899028 -0.64318954091831 -0.17840906167993 -0.109110137260228 0.781239741572597 1.45756026519486 1.15776488192587 -0.970597585278482 -0.979353187550696 0.824426517573226 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"128" -0.147219635547338 1.05090955118015 0.0514076032822918 -2.6085658289929 -0.860727950761364 -0.820398516270391 -0.208536792374993 -0.850532256094717 -1.38076942322093 0.801281795226457 0.732388597719657 0.202428797801794 -1.59626908697314 -1.04780052433693 0.353784078038632 0 "no_rain" 0 0 0 1 0 0 0 0 0 0 0 0
"129" -0.88767729339479 -0.875391703072904 -0.856353150978579 0.0841115519261049 -0.43678482576765 -0.612447306899028 -1.23111061442504 -0.437488955794439 -0.560904912757876 0.431307470888283 -1.04011623440639 -1.32482721820775 -0.685808175107281 -1.04556500168477 0.33579873352728 5.6 "high_rain" 1.88706964903238 0 0 0 0 0 0 0 0 0 1 0
"130" 0.0436550577238035 -0.860979210643365 -1.86671383115948 -2.50551092649736 -1.86557024320829 -0.820398516270391 -0.282497190375656 -1.91185020913204 -1.62485865799734 -0.83236136471792 -0.868310036543753 -2.19004024158483 -3.18111364467282 -1.04780052433693 1.82821776017528 0 "no_rain" 0 0 0 1 0 0 0 0 0 0 0 0
"131" 0.435877678464774 0.487642376287448 0.635368415125235 0.305434223476038 0.28165314177895 0.869480955543717 0.597214160836312 0.23413199245061 0.794874162901831 1.06259367952745 0.50201764573529 0.713907047941544 0.448800083718903 1.20289339054063 -0.608097423128829 7.3 "high_rain" 2.11625551480255 0 0 0 0 0 1 0 0 0 0 0
"132" 1.86835428599073 -0.934390210094515 -0.772194092801369 0.544914187370417 0.380896824983589 1.72309770865894 2.51226997208947 0.428604571701302 2.05008506634886 1.50042625896149 -0.732561368596623 -0.710146111352217 0.108363848778879 1.52340385656505 -1.75297056898184 14.1 "high_rain" 2.71469474382088 1 0 0 0 0 0 0 0 0 0 0
"133" 2.2173748156621 -1.54873323535157 -2.17270568070859 -1.80473758952774 -1.96805013347395 -0.820398516270391 1.34277714846366 -1.91253422023849 -2.33360059238211 -1.51429239808543 -1.49756121490491 -2.08791621789949 -1.80733762878076 -1.04780052433693 -1.48932486206112 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"134" -1.5131912059116 -0.527637645971815 -0.448394150383231 0.345674709212381 0.134945088346015 -0.436627064579996 -1.61188657392165 0.111729925221923 -0.190376172640897 -0.137547122548751 -0.791817680609008 -0.588857720578514 0.787728056428804 -0.906993006086703 1.46325623280858 0.2 "low_rain" 0.182321556793955 1 0 0 0 0 0 0 0 0 0 0
"137" 2.09405248297251 -0.111782455051297 0.305602309613959 1.24617826197098 0.474207461909682 2.94716455467488 2.49905012686642 0.437542413077016 1.13714251946915 1.84186773899474 -0.106699736027357 0.266554731083166 1.11656083920572 2.22462444770125 -0.215554154728001 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"139" -0.929308399334586 1.50983365222624 1.64771781633704 0.135639003173872 0.473668094066188 -0.612447306899028 -0.789157348555356 0.472296584829769 0.40086021729024 0.197622500916357 1.42059500335693 1.45775829486252 -0.240422320053213 -0.721850794794881 0.542348262980336 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"141" 0.245526646903571 -1.46377538524056 -1.34069711844824 0.513997716621756 0.975280188524399 0.702268859002126 0.301046231584159 1.10183084867176 0.91974016419796 -0.68946313002357 -1.34218059491822 -1.39239338882795 0.00143267290997692 1.34830523349248 -0.414997042647128 3.6 "high_rain" 1.52605630349505 0 0 0 0 0 0 0 0 0 0 0
"142" 0.434044862480007 0.572600226398465 0.660137031602844 0.0900004034972779 1.56265177009966 -0.284324643113219 -0.0367051572644084 1.58403511237626 0.316899320303072 -1.33219546626045 0.574022586996145 0.498537486571343 -0.402291144916207 -1.04176462281251 0.733663719541901 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"143" -0.453038074149115 -0.268802767310047 -0.569254151224315 -0.876261991806083 1.46664429395604 -0.820398516270391 -0.644260082526705 1.51637385932966 0.184097869504541 -0.964569985726425 -0.369648288670106 -0.626816532860426 -0.705419542462308 -1.03126299372919 1.0085381145224 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"144" 0.174046823497506 -0.999035717073763 -1.18467291392195 -0.395339113493587 0.447778437578022 0.816421439810296 0.0723339485077916 0.453923770523916 0.570723290946247 0.349570155370901 -0.861170157383752 -1.34766404432465 -1.24053426001186 0.980571951516475 -1.02941529838626 2 "low_rain" 1.09861228866811 0 0 1 0 0 0 0 0 0 0 0
"145" -0.0451056021101022 -1.44607583313409 -1.24406335562176 0.799116280192728 0.767623568775565 1.39905581452698 0.0573467027829177 0.782936433939189 0.914886797161424 0.0250920824590385 -1.39929034108877 -1.26255987484917 0.692826503112402 1.42406097341125 -2.14199843166629 6.6 "high_rain" 2.02814824729229 0 1 0 0 0 0 0 0 0 0 0
"146" -0.805986066645001 0.878549627095863 0.933676569781809 0.0497599177609233 -0.574862993704525 -0.820398516270391 -0.484163367774917 -0.45331907903436 -0.740044457620292 0.856713344775664 0.738760632027064 0.942411104373658 0.46708316612539 -0.814149552861896 0.551302048004642 0 "no_rain" 0 0 0 0 0 0 0 0 0 1 0 0
"148" -0.645221921695091 -1.64515365254112 -1.20889915193635 1.68980508033269 -0.499890863457554 -0.820398516270391 -0.758416381851577 -0.57483901842744 -0.843155256261408 0.774614402348453 -1.53979425728136 -1.12013450258569 1.7659225377686 -0.294527355378925 0.0962533882517616 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"149" -0.475555527676298 1.27948662409788 1.0692711855348 -0.736892504621639 1.47203797239108 -0.820398516270391 -0.614729676643068 1.49094887729072 0.248623166935022 -0.926218033100122 1.34960442992322 1.06747491183922 -0.992417578627146 -0.172801295487391 0.623237592965333 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"151" -1.83733780436109 -0.319962901255928 0.183024776973258 1.58871312836089 -1.18650612823744 -0.612447306899028 -1.48099866020783 -0.378398189278541 -0.552765549447241 0.0298917781599976 -0.100632683725049 0.2757836383106 1.17055897288989 -0.503383557047787 1.79677257270395 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 1 0 0
"152" -0.643912767420257 1.25057735565746 1.10181389331551 -0.563171383272026 0.705596266772664 -0.820398516270391 -0.70796612211198 0.945626632563211 0.404374136835191 -0.569450673480843 1.32345889809426 1.21800382325055 -0.57526789217233 -1.01674797559162 -0.0352729500693515 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 1 0 0 0 0
"153" 1.01871316162192 0.782466344232224 1.27754451533138 1.29132612401664 -0.105612969856521 2.64666004174711 0.881860921534613 -0.228538109582943 -0.225641638510023 1.76094085654686 0.65443957542181 1.16386841176994 1.36571206177242 2.19082633623863 -0.714078739159133 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 1 0 0 0
"154" -0.973557813824051 0.946482193752029 0.86470410856871 -0.336450597781854 -0.0274046325485289 -0.436627064579996 -0.844679012331245 0.155146251751919 -0.269714529246656 0.557366915130548 0.695866629465002 0.552115656708019 -0.467675926115366 -1.00397293564993 -0.053802715819963 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 1 0 0 0
"156" 0.881775624474044 0.664047912281782 1.08707927840362 1.07834599219254 0.622533618873141 1.49285444309018 0.99883974660178 0.544451297296689 1.42298225609775 0.719487263955846 0.752873305316746 1.14725304057383 0.941126058878259 1.29514181952034 -1.30007042876248 1.8 "low_rain" 1.02961941718116 0 0 0 0 0 0 0 1 0 0 0
"157" 1.07055567090544 0.0406865438086404 0.0183225170385558 -0.139664807778482 0.150047387964116 -0.820398516270391 1.10292592353307 0.0584412728221871 0.582775962249426 1.68947119086888 0.0225059153136119 0.0527510333106094 0.0202518444804907 -0.0939842365039427 0.345394157869278 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"159" -0.426593157797422 -1.5932349663621 -2.26292129838972 -1.79835800032563 -0.814342316220058 -0.820398516270391 -0.265269485074349 -0.725115368816685 -1.21553513974255 0.907875720873485 -1.5256135061704 -2.12168687572079 -1.78217948765155 -1.04780052433693 2.06134185136985 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 1
"160" -0.910718408631906 1.45985348842093 0.876455641934044 -1.69186793441359 -0.389859823382849 -0.612447306899028 -0.74856537384813 -0.507318674809498 -0.649721497985703 0.308871224720849 1.22995272547315 1.0527212147605 -0.751829080910579 -0.993951483354111 -0.208748889237219 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"161" -0.660669942138164 -0.147602977171651 -0.43456349957642 -0.732475865943259 -0.0781052098378449 -0.612447306899028 -0.524714668038558 -0.194069257295282 -0.0636653900619133 0.757710319078798 -0.321104158634907 -0.557820928885447 -0.61782729593502 -1.04780052433693 0.978147743202146 1 "low_rain" 0.693147180559945 0 0 1 0 0 0 0 0 0 0 0
"163" -0.530540007219426 -0.453973795776282 -0.394879475365977 0.228879153050786 -1.36989119502862 -0.436627064579996 -0.314288425473123 -1.46779425000634 -1.82708867660166 -0.15058040824715 -0.443345722510102 -0.533389120747863 -0.231252149872902 -1.04780052433693 -0.569048809742727 14.9 "high_rain" 2.76631910922619 0 0 0 0 0 0 0 0 1 0 0
"164" 0.522805522313913 -0.476056094118701 -0.798951430309885 -0.880187892853526 -1.76632656000366 -0.820398516270391 0.0187448773614821 -1.88522966880231 -1.82295937513585 -0.903733321714078 -0.501001832582545 -0.673039715952738 -0.424516405276107 -1.04780052433693 0.784829594224725 0.8 "low_rain" 0.587786664902119 0 0 1 0 0 0 0 0 0 0 0
"165" 0.658695736041927 -1.07067676131426 -1.11045746089968 -0.0498598213180885 1.06427588270247 1.29684652506288 0.30691986254124 1.15112705037923 0.877435620637011 -0.893258820630134 -0.984968058195902 -1.09105934919063 -0.196651078650011 0.935810632416424 0.0219107236688941 2.2 "high_rain" 1.16315080980568 0 0 1 0 0 0 0 0 0 0 0
"166" -0.538656763723413 -0.321732856466579 -0.61589869904335 -0.907178462554741 1.06157904348494 -0.612447306899028 -0.864896982874793 1.1389480112012 0.110132134021257 -0.832123400819382 -0.335269071909145 -0.516888227587844 -0.473234368762853 -1.04780052433693 0.701946321450937 0 "no_rain" 0 0 0 1 0 0 0 0 0 0 0 0
"168" -0.426069496087484 0.0673201555496638 0.572090927773762 1.51117658267378 0.838280756274513 -0.820398516270391 -0.351333439203697 0.800917765226736 0.801111616465623 -0.0736544746238642 0.150469001307507 0.650291458108088 1.48849901836263 -0.138090359015853 1.3894191022336 1 "low_rain" 0.693147180559945 0 0 0 0 0 0 0 0 0 1 0
"169" 0.16671555955842 -1.50827711625109 -1.55972762109472 0.041417378035097 1.27894428441684 1.06001848465988 -0.34734487108129 0.404312141969711 -0.33191630543515 -1.32551067195765 -1.46822954154133 -1.46461351796255 0.303680799826591 0.369701417587739 -0.951738053712904 3.6 "high_rain" 1.52605630349505 0 1 0 0 0 0 0 0 0 0 0
"170" 0.656862920057155 -1.14172782048448 -1.14001708713382 0.145944493423424 -2.13039985436849 -0.820398516270391 0.236812070346786 -2.09290131385412 -1.66502476518211 -1.29923817726372 -1.27544824359133 -1.1380714510472 0.703086862929096 -0.450229818889069 1.33772241684249 0 "no_rain" 0 0 1 0 0 0 0 0 0 0 0 0
"172" -0.620086159618233 -0.221603961692883 -0.14854925674797 0.147907443947153 1.36308566800338 1.47774728313883 -0.604231385295523 1.29482337333193 0.345211029013212 -0.784475949353823 -0.176513500157908 -0.107952090886595 0.143205193168312 1.22433682074264 -0.0811793267085961 8.1 "high_rain" 2.2082744135228 0 0 0 1 0 0 0 0 0 0 0
"173" 0.197087938734621 -1.22609568552522 -1.41473177864938 -0.41987599504015 -2.00796335389321 -0.612447306899028 -0.272439476566307 -1.95870803228212 -1.55156571738764 -0.90896928818491 -1.25600642851131 -1.40774151900576 -0.261841789385279 -1.04780052433693 0.967875681034198 0.2 "low_rain" 0.182321556793955 0 1 0 0 0 0 0 0 0 0 0
"175" -0.160834840005639 0.289154541950707 0.529604614837901 0.582210247321186 0.656513793013859 1.49285444309018 0.00243329203808465 0.36038481317146 0.912318424041108 0.242329495589059 0.494215065057048 0.415289911363854 -0.365636186013046 1.22436296502765 -1.49085118589263 4.2 "high_rain" 1.64865862558738 0 0 0 0 1 0 0 0 0 0 0
"176" 3.35738635818961 -0.446135422700565 -0.269951636052288 0.507127389788725 0.0561973831945149 2.44415310954591 3.5152276207019 0.0207954579149061 0.829904059061478 3.02866860545772 -0.342043271177014 -0.190732229231765 0.442706733883773 1.48601128786082 -2.27311645405796 8.3 "high_rain" 2.23001440015921 1 0 0 0 0 0 0 0 0 0 0
"177" -0.0262537805524584 0.238331542330731 0.539638616403619 0.786357101788522 0.436991080707944 -0.436627064579996 -0.372938784239454 0.557731880174412 0.092565456703901 -0.231097993201165 0.247243075185035 0.586630603187566 0.927091723892996 1.84083489389579 -0.911324498505513 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"178" -0.249857330694513 -0.674628212036769 -0.437184995480908 0.767709071813144 -0.603988857253712 -0.612447306899028 0.053080561746066 -0.549292845757273 -1.01017240536501 1.23478536124133 -0.827612683872076 -0.51283477984944 1.13462106122127 -1.03517700619652 0.319913299510217 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 0 0 0 1
"179" -0.973557813824051 0.793928911310764 0.570282999563798 -0.669170711553157 -0.105612969856521 -0.612447306899028 -0.894409123388361 -0.202433883577918 -0.352812198586137 0.375400888915641 0.797758480496795 0.574335190403453 -0.733969141022091 -1.03659634384614 0.756626629669363 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 1 0 0 0
"180" -1.27937625242583 0.89801913441297 0.420044165309488 -1.31939807253687 -0.363970166894684 -0.820398516270391 -1.2612610803123 0.066924421451928 -0.404235188465549 -0.530590909863545 0.84673512443585 0.273910443820471 -1.68978060587656 -1.04780052433693 1.29562310015495 0 "no_rain" 0 0 0 0 0 0 1 0 0 0 0 0
"181" -0.471104403141857 1.63853468111466 1.95524640486481 0.637663599616396 -0.763102371087235 -0.0298129321823407 -0.681943867757616 -0.921622273095297 -0.653308156127474 0.0179363436199107 1.56752402304746 2.02560101257073 0.982396776416314 -0.153572649366105 0.128967271646741 2.6 "high_rain" 1.28093384546206 0 0 0 0 1 0 0 0 0 0 0
"182" 0.426189936830989 -0.736745211572435 -0.396416214344442 1.11711426503609 -0.972377094366579 2.1814652066021 0.350746083771561 -0.945189012616032 -1.27613344337134 -1.46472686193123 -0.835006548861778 -0.527869229322847 1.12223109179003 0.847473809278391 -0.470907159557816 0.8 "low_rain" 0.587786664902119 0 0 0 0 0 0 0 0 0 1 0
